Status DB;comment;Channel;Account;Gruppe;Region;Verbund/Gruppe;Verbund 2/Gruppe 2;Strecken GH#;Payer#;Customer#;Name;Name Zusatz;street;ZIP-code;City;"new
Respons.";BuLand Abladestelle;Scoring;Plant;TSP;RegFT;Vorverladung;CallPlan;Anrufzeit;24/48er;EDI/TEL/FAX;EDI via BATconnect;delivery Prio;Call freq.;Mo;Di;Mi;Do;Fr;Sandwichpaletten;Abschlichten Originalpaletten;Kommivorgabe;"Sortenrein
ab 4ten cs";Shipping Instructions;"ZF Buchung
(Transporeon o andere)";"Info ordercuts
yes/no/summarized";"Info new GTIN
y/n/confirmation needed";nan;"only full MC
(exceptional tail brands)
yes/no";Hebebühne erforderlich;EuPal Pflicht?;Anlieferzeit;Kundeneigener WE Beleg;DDN live;DDN M@il;DESADV;GLN;EO-ID;F-ID;KAM;"CL
k €";BATconnect Sortiment;"Anzahl
Verkaufsstellen";Vorlauf regulär;"Tender
commitment to 48hrs
leadtime";check;SB bis 16.12.24;Calls pW;"old
Respons.
-10.3.25"
aktiv;;Grocery;Metro;Metro;;;;50034049;50033821;50034049;Metro C&C Markt GmbH;BKZ 00137;Syltstr. 13;51377;Leverkusen;Wioletta;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 12:00;;JA;;JA;4306286000137;QCBDR+1DE636485;QCBDR<1DE636485196332;Erik Listemann;;;;;;;MH;2;AW
aktiv;;Grocery;Metro;Metro;;;;50034248;50033821;50034248;Metro C&C Markt GmbH;BKZ 00540;Oderstr. 2;67071;Ludwigshafen;AnnaS;07 - Rheinland-Pfalz;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 12:00;;JA;;JA;4306286000540;QCBDR+1DE636485;QCBDR<1DE636485559956;Erik Listemann;;;;;;;AW;2;SdS
aktiv;;Grocery;Metro;Metro;;;;50033750;50033821;50033750;Metro C&C Markt GmbH;BKZ 01059;Werner-von-Siemens-Ring 9;39116;Magdeburg;Dariusz;15 - Sachsen-Anhalt;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;JA;;JA;4306286001059;QCBDR+1DE636485;QCBDR<1DE636485122085;Erik Listemann;;;;;;;MK;1;AW
aktiv;;Grocery;Metro;Metro;;;;50034903;50033821;50034903;Metro C&C Markt GmbH;BKZ 00588;Boelckestr. 78;55252;Mainz-Kastel;MartaM;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;X;;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00 - Fr. 06:00 - 12:00;;JA;;JA;4306286000588;QCBDR+1DE636485;QCBDR<1DE636485174750;Erik Listemann;;;;;;;AW;2;MK
aktiv;;Grocery;Metro;Metro;;;;50034701;50033821;50034701;Metro C&C Markt GmbH;BKZ 00755;Floßwörthstraße 30;68199;Mannheim;Waleria;08 - Baden-Württemberg;;DE58;;;;Ja;06:21:00;48er;;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;06:00 - 14:00 - Fr. 06:00 - 12:00;;JA;;JA;4306286000755;QCBDR+1DE636485;QCBDR<1DE636485526762;Erik Listemann;;;;;;;SdS;2;MR
aktiv;;Grocery;Metro;Metro;;;;50034877;50033821;50034877;Metro C&C Markt GmbH;BKZ 1010;Heifeskamp 32 - 36;45475;Mülheim Ad Ruhr;Krystian;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;X;;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 10:00;;JA;;JA;4306286000106;QCBDR+1DE636485;QCBDR<1DE636485159800;Erik Listemann;;;;;;;MR;2;CK
aktiv;;Grocery;Metro;Metro;;;;50034159;50033821;50034159;Metro C&C Markt GmbH;BKZ 00465;Helene-Wessel-Bogen 39;80939;München;Waleria;09 - Bayern;;DE52;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 13:30 - Fr. 06:00 - 11:30;;NEIN;;JA;4306286000465;QCBDR+1DE636485;QCBDR<1DE636485779225;Erik Listemann;;;;;;;CK;2;AW
aktiv;;Grocery;Metro;Metro;;;;50035064;50033821;50035064;Metro C&C Markt GmbH;BKZ 1041;Am Gleisdreieck 15;81243;München;Waleria;09 - Bayern;;DE52;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;NEIN;;JA;4306286000410;QCBDR+1DE636485;QCBDR<1DE636485830310;Erik Listemann;;;;;;;CK;2;MK
aktiv;;Grocery;Metro;Metro;;;;50034281;50033821;50034281;Metro C&C Markt GmbH;BKZ 00397;Jagenbergstrasse 6;41468;Neuss;MartaR;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;06:00 - 12:00;;JA;;JA;4306286000397;QCBDR+1DE636485;QCBDR<1DE636485630344;Erik Listemann;;;;;;;MR;2;MH
aktiv;;Grocery;Metro;Metro;;;;50034507;50033821;50034507;Metro C&C Markt GmbH;BKZ 04029;Borsigstr. 8;89231;Neu-Ulm;MartaR;09 - Bayern;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;X;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;JA;;JA;4306286004029;QCBDR+1DE636485;QCBDR<1DE636485877893;Erik Listemann;;;;;;;CK;2;CK
aktiv;;Grocery;Metro;Metro;;;;50034973;50033821;50034973;Metro C&C Markt GmbH;BKZ 00496;Bucher Hauptstraße 40;90427;Nürnberg;Wioletta;18 - Bayern ohne MariaHimmelfahrt;;DE52;TSP Nürnberg;;;Ja;06:21:00;48er;EDI;;X;01;X;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 12:00;;JA;;JA;4306286000496;QCBDR+1DE636485;QCBDR<1DE636485677808;Erik Listemann;;;;;;;MK;2;CK
aktiv;;Grocery;Metro;Metro;;;;50035009;50033821;50035009;Metro C&C Markt GmbH;BKZ 00489;Donaustr. 135;90451;Nürnberg;Waleria;18 - Bayern ohne MariaHimmelfahrt;;DE52;TSP Nürnberg;;;Ja;06:21:00;48er;EDI;;X;01;X;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;JA;;JA;4306286000489;QCBDR+1DE636485;QCBDR<1DE636485325966;Erik Listemann;;;;;;;MK;2;AW
aktiv;;Grocery;Metro;Metro;;;;50033843;50033821;50033843;Metro C&C Markt GmbH;BKZ 00748;An der Schmiede;26135;Oldenburg;Dariusz;03 - Niedersachsen;;DE54;;;;Ja;06:21:00;48er;;;X;01;;;;;X;Nein;Nein;;;;no;;;;;;;10:00 - 12:00 ;;NEIN;;JA;4306286000748;QCBDR+1DE636485;QCBDR<1DE636485404412;Erik Listemann;;;;;;;MK;1;CB
aktiv;;Grocery;Metro;Metro;;;;50035471;50033821;50035471;Metro C&C Markt GmbH;BKZ05804;Ellernstr.;32457;Porta Westfalica;MartaM;05 - Nordrhein-Westfalen;;DE30;Bielefeld;;;Ja;06:21:00;48er;;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;NEIN;;JA;4306286000809;QCBDR+1DE636485;QCBDR<1DE636485853977;Erik Listemann;;;;;;;MR;1;MH
aktiv;;Grocery;Metro;Metro;;;;50034391;50033821;50034391;Metro C&C Markt GmbH;BKZ 00236;Querstr. 53;45661;Recklinghausen;Krystian;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;;;X;01;;;X;;X;Nein;Nein;;;;no;;;;;;;06:00 - 08:30 ;;JA;;JA;4306286000236;QCBDR+1DE636485;QCBDR<1DE636485564778;Erik Listemann;;;;;;;MK;2;AW
aktiv;;Grocery;Metro;Metro;;;;50035305;50033821;50035305;Metro C&C Markt GmbH;BKZ 00458;Bajuwarenstraße 11;93053;Regensburg;Waleria;09 - Bayern;;DE52;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;X;Nein;Nein;;;;no;;;;;;;08:00 - 10:00;;NEIN;;JA;4306286000458;QCBDR+1DE636485;QCBDR<1DE636485576282;Erik Listemann;;;;;;;CK;2;AW
aktiv;;Grocery;Metro;Metro;;;;50034854;50033821;50034854;Metro C&C Markt GmbH;BKZ 00564;Camphauser Straße 4;66125;Saarbrücken;AnnaS;10 - Saarland;;DE58;Saarland Mariä Himmelfahrt;;;Ja;06:21:00;48er;EDI;;X;01;X;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 08:00 ;;JA;;JA;4306286000564;QCBDR+1DE636485;QCBDR<1DE636485489909;Erik Listemann;;;;;;;AW;2;MR
aktiv;;Grocery;Metro;Metro;;;;50034828;50033821;50034828;Metro C&C Markt GmbH;BKZ 00991;Grünauer Straße 5;12529;Schönefeld;MartaR;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;X;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 13:00;;JA;;JA;4306286000991;QCBDR+1DE636485;QCBDR<1DE636485235610;Erik Listemann;;;;;;;CK;2;MH
aktiv;;Grocery;Metro;Metro;;;;50035236;50033821;50035236;Metro C&C Markt GmbH;BKZ05118;Saarstr. 9;58332;Schwelm;Krystian;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;X;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 12:00;;JA;;JA;4306286000113;QCBDR+1DE636485;QCBDR<1DE636485054231;Erik Listemann;;;;;;;AW;2;CK
aktiv;;Grocery;Metro;Metro;;;;50034784;50033821;50034784;Metro C&C Markt GmbH;BKZ 04012;Eiserfelder Str. 176;57072;Siegen;MartaR;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;;;X;01;X;;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 13:00;;JA;;JA;4306286004012;QCBDR+1DE636485;QCBDR<1DE636485913185;Erik Listemann;;;;;;;MR;2;CK
aktiv;;Grocery;Metro;Metro;;;;50035254;50033821;50035254;Metro C&C Markt GmbH;BKZ 1020;Einsteinstr. 28;53757;St. Augustin;MartaR;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00;;JA;;JA;4306286000205;QCBDR+1DE636485;QCBDR<1DE636485599458;Erik Listemann;;;;;;;SdS;1;AW
aktiv;;Grocery;Metro;Metro;;;;50034188;50033821;50034188;Metro C&C Markt GmbH;BKZ 00029;Im Rödling;64331;Weiterstadt;MartaM;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;07:30 - 11:30;;JA;;JA;4306286000298;QCBDR+1DE636485;QCBDR<1DE636485626104;Erik Listemann;;;;;;;AW;2;MK
aktiv;;Grocery;Metro;Metro;;;;50034251;50033821;50034251;Metro C&C Markt GmbH;BKZ 00175/200468;Schumannstr. 6;52146;Würselen;Wioletta;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;X;Nein;Nein;;;;no;;;;;;;06:00 - 13:00;;JA;;JA;4306286000175;QCBDR+1DE636485;QCBDR<1DE636485197299;Erik Listemann;;;;;;;AW;2;MH
wip;aktiv ab 11/2024 - künftiges CentralWarehouse;Grocery;Metro;Metro;;;;;50033821;56365015;METRO Deutschland GmbH Lager HAMM;;Hafenstr. 119;59067;Hamm;MartaR;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;;;;X;;;;;;no;;;;;;;08:00 - 14:00;;;;;4337007068631;QCBDR+1DE636485;QCBDR<1DE223774089418;Erik Listemann;;;;;;;MR;1;
aktiv;;Grocery;Metro;Metro;;;;50034752;50034752;50034752;METRO SB Großmärkte GmbH & Co.;BKZ 00672;Dornierstraße 9;73730;Esslingen;MartaR;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;X;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;JA;;JA;4304419000672;QCBDR+1DE636485;QCBDR<1DE315618700280;Erik Listemann;;;;;;;CK;2;CB
aktiv;;Grocery;Metro;Metro;;;;50034834;50034834;50034834;METRO SB Großmärkte GmbH & Co.;BKZ00726;Siemensstraße 7;35440;Linden;MartaM;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;X;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00 - Don. 06:00 - 13:00;;JA;;JA;4306482000726;QCBDR+1DE636485;QCBDR<1DE560384741673;Erik Listemann;;;;;;;AW;2;CK
aktiv;;Grocery;Metro Gastro;Metro;;;;50034680;50033821;50034680;Metro Gastro;BKZ 80235;Lärchenstr. 4;76532;Baden-Baden;Waleria;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00;;;;JA;4306286006238;QCBDR+1DE636485;QCBDR<1DE636485161693;Erik Listemann;;;;;;;MH;1;AW
aktiv;last Order 08/2024;Grocery;Metro Gastro;Metro;;;;50034835;50033821;50034835;Metro Gastro;BKZ 80327;Herrenberger Str. 100;71034;Böblingen;Krystian;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00 - Fr. 06:00 - 12:00;;;;JA;4306286006320;QCBDR+1DE636485;QCBDR<1DE636485158043;Erik Listemann;;;;;;;CK;1;CK/MK/MH/AW/SdS/CD/CB/MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50034199;50033821;50034199;Metro Gastro;BKZ 80655;Caasmannstr.3/W.Bahms Str.;14770;Brandenburg;MartaR;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;07:30 - 14:00 - Fr. 08:00 - 11:00;;;;JA;4306286006658;QCBDR+1DE636485;QCBDR<1DE636485037387;Erik Listemann;;;;;;;MH;1;CK/MK/MH/AW/SdS/CD/CB/MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50034268;50033821;50034268;Metro Gastro;BKZ 80242;Im Wendelrot 11;76646;Bruchsal;Waleria;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00;;;;JA;4306286006245;QCBDR+1DE636485;QCBDR<1DE636485265856;Erik Listemann;;;;;;;MH;1;MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50034668;50033821;50034668;Metro Gastro;BKZ 80464;Rurbenden 44;52353;Düren;Krystian;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;06:00 - 10:00;;JA;;JA;4306286006467;QCBDR+1DE636485;QCBDR<1DE636485163086;Erik Listemann;;;;;;;MK;1;AW
inaktiv;last order 7/2023;Grocery;Metro Gastro;Metro;;;;50034788;50033821;50034788;Metro Gastro;BKZ 80334;Ohmenhäuserstr. 15;72810;Gomaringen;;08 - Baden-Württemberg;;DE30;DE59;;;Nein;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;;;;;JA;4306286006337;QCBDR+1DE636485;QCBDR<1DE636485531211;Erik Listemann;;;;;;;CK;1;MR
aktiv;last order 09/2022;Grocery;Metro Gastro;Metro;;;;50034682;50033821;50034682;Metro Gastro;BKZ 80532;Gerhard-Weule-Str. 1;38644;Goslar;Krystian;03 - Niedersachsen;;DE30;HAJ;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00;;;;JA;4306286006535;QCBDR+1DE636485;QCBDR<1DE636485339330;Erik Listemann;;;;;;;MR;1;
aktiv;;Grocery;Metro Gastro;Metro;;;;50034092;50033821;50034092;Metro Gastro;BKZ 80020;Sandfuhr 2;17491;Greifswald;Dariusz;13 - Mecklenburg-Vorpommern;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00 - Fr. 07:00 - 12:00;;NEIN;;JA;4306286006023;QCBDR+1DE636485;QCBDR<1DE636485964354;Erik Listemann;;;;;;;CK;1;MH
aktiv;;Grocery;Metro Gastro;Metro;;;;50033765;50033821;50033765;Metro Gastro;BKZ 80563;Langes Feld 14;31789;Hameln/Afferde;Krystian;03 - Niedersachsen;;DE30;HAJ;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00;;NEIN;;JA;4306286006566;QCBDR+1DE636485;QCBDR<1DE636485288073;Erik Listemann;;;;;;;MR;1;CK
aktiv;;Grocery;Metro Gastro;Metro;;;;50033798;50033821;50033798;Metro Gastro;BKZ 80396;Eckenerstr. 2a;30179;Hannover;Waleria;03 - Niedersachsen;;DE30;HAJ;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 16:00;;NEIN;;JA;4306286006399;QCBDR+1DE636485;QCBDR<1DE636485745171;Erik Listemann;;;;;;;MR;1;CB
aktiv;;Grocery;Metro Gastro;Metro;;;;50035154;50033821;50035154;Metro Gastro;BKz 80853;Westerwaldstr. 8;64646;Heppenheim;MartaM;06 - Hessen;;DE58;;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00 - Fr. 07:00 - 13:00;;JA;;JA;4306286006856;QCBDR+1DE636485;QCBDR<1DE636485655086;Erik Listemann;;;;;;;SdS;1;SdS
aktiv;;Grocery;Metro Gastro;Metro;;;;50035313;50033821;50035313;Metro Gastro;BKZ 80105;An der Hohensaas 12;95030;Hof;Wioletta;18 - Bayern ohne MariaHimmelfahrt;;DE52;TSP Nürnberg;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;;;JA;4306286006108;QCBDR+1DE636485;QCBDR<1DE636485333470;Erik Listemann;;;;;;;MK;1;MH
aktiv;;Grocery;Metro Gastro;Metro;;;;50034721;50033821;50034721;Metro Gastro;BKZ 80549;Zeppelinstr.;37603;Holzminden;MartaM;03 - Niedersachsen;;DE30;HAJ;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;07:00 - 12:00;;NEIN;;JA;4306286006542;QCBDR+1DE636485;QCBDR<1DE636485872240;Erik Listemann;;;;;;;MR;1;CB
aktiv;;Grocery;Metro Gastro;Metro;;;;50035088;50033821;50035088;Metro Gastro;BKZ 80631;Zur Helle 1;58638;Iserlohn;Krystian;05 - Nordrhein-Westfalen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00 - Fr. 07:00 - 12:00;;;;JA;4306286006634;QCBDR+1DE636485;QCBDR<1DE636485572833;Erik Listemann;;;;;;;SdS;1;MR
inaktiv;;Grocery;Metro Gastro;Metro;;;;50034722;50033821;50034722;Metro Gastro;BKZ 80228;Weinweg 43;76137;Karlsruhe;Krystian;08 - Baden-Württemberg;;DE30;DE59;;;Nein;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;;;;;JA;4306286006221;QCBDR+1DE636485;QCBDR<1DE636485452954;Erik Listemann;;;;;;;MH;1;MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50035186;50033821;50035186;Metro Gastro;BKZ 80303;Tonberg 7;24113;Kiel;Dariusz;01 - Schleswig-Holstein;;DE54;;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00 - Fr. 07:00 - 12:00;;NEIN;;JA;4306286006306;QCBDR+1DE636485;QCBDR<1DE636485479853;Erik Listemann;;;;;;;MK;1;MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50034736;50033821;50034736;Metro Gastro;BKZ 80037;Karpendiek 2;23970;Kritzow;MartaM;13 - Mecklenburg-Vorpommern;;DE54;MV;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00 - Fr. 07:00 - 13:00;;NEIN;;JA;4306286006030;QCBDR+1DE636485;QCBDR<1DE636485301307;Erik Listemann;;;;;;;SdS;1;AW
aktiv;;Grocery;Metro Gastro;Metro;;;;50034712;50033821;50034712;Metro Gastro;BKZ 80112;Drangstedter Chaussee. 101;27607;Langen;MartaM;03 - Niedersachsen;;DE54;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;06:00 - 13:00 - Fr. 06:00 - 12:00;;NEIN;;JA;4306286006115;QCBDR+1DE636485;QCBDR<1DE636485338827;Erik Listemann;;;;;;;SdS;1;MH
aktiv;;Grocery;Metro Gastro;Metro;;;;50034104;50033821;50034104;Metro Gastro;BKZ 80426;Handelsstr. 6;49809;Lingen;Krystian;03 - Niedersachsen;;DE56;;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;11:00 - 12:00;;NEIN;;JA;4306286006429;QCBDR+1DE636485;QCBDR<1DE636485283815;Erik Listemann;;;;;;;AW;1;MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50034830;50033821;50034830;Metro Gastro;BKZ 80648;Mühlbergweg 7;15907;Lübben;Dariusz;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00 - Fr. 07:00 - 12:00;;NEIN;;JA;4306286006641;QCBDR+1DE636485;QCBDR<1DE636485714602;Erik Listemann;;;;;;;MK;1;CK
aktiv;;Grocery;Metro Gastro;Metro;;;;50034119;50033821;50034119;Metro Gastro;BKZ 80778;Fraunhoferstr. 86;87700;Memmingen;Waleria;09 - Bayern;;DE52;;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00;;;;JA;4306286006771;QCBDR+1DE636485;QCBDR<1DE636485874770;Erik Listemann;;;;;;;CK;1;MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50034922;50033821;50034922;Metro Gastro;BKZ 80068;Beim Schwarzenfeld 14;99974;Mühlhausen;Waleria;16 - Thüringen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;06:45 - 14:00;;JA;;JA;4306286006061;QCBDR+1DE636485;QCBDR<1DE636485764720;Erik Listemann;;;;;;;MH;1;CK
aktiv;;Grocery;Metro Gastro;Metro;;;;50035316;50033821;50035316;Metro Gastro;BKZ 80754;Leinestr. 42;24539;Neumünster;Krystian;01 - Schleswig-Holstein;;DE54;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00 - Fr. 07:00 - 13:00;;NEIN;;JA;4306286006757;QCBDR+1DE636485;QCBDR<1DE636485352541;Erik Listemann;;;;;;;SdS;1;CB
aktiv;;Grocery;Metro Gastro;Metro;;;;50034547;50033821;50034547;Metro Gastro;BKZ 80440;Gewerbepark Ost;17235;Neustrelitz;MartaR;13 - Mecklenburg-Vorpommern;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 13:30 - Fr. 07:00 - 11:00;;NEIN;;JA;4306286006443;QCBDR+1DE636485;QCBDR<1DE636485363061;Erik Listemann;;;;;;;MH;1;MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50035194;50033821;50035194;Metro Gastro;BKZ 80556;Südring 15;31582;Nienburg;Dariusz;03 - Niedersachsen;;DE30;HAJ;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;08:00 - 12:00 13:00 - 14:00;;NEIN;;JA;4306286006559;QCBDR+1DE636485;QCBDR<1DE636485360659;Erik Listemann;;;;;;;MR;1;MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50034734;50033821;50034734;Metro Gastro;BKZ 80693;Straße der Genossenschaften;99734;Nordhausen;Dariusz;16 - Thüringen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;;X;;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00;;JA;;JA;4306286006696;QCBDR+1DE636485;QCBDR<1DE636485100795;Erik Listemann;;;;;;;MK;1;MH
aktiv;;Grocery;Metro Gastro;Metro;;;;50035312;50033821;50035312;Metro Gastro;BKZ 80716;Sachsenhausener Str. 27;16515;Oranienburg;MartaR;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 13:00 - Fr. 07:00 - 12:00;;NEIN;;JA;4306286006719;QCBDR+1DE636485;QCBDR<1DE636485910689;Erik Listemann;;;;;;;MH;1;MK
aktiv;;Grocery;Metro Gastro;Metro;;;;50034696;50033821;50034696;Metro Gastro;BKZ 80433;Ackerstr. / Eichhölzerweg;19348;Perleberg;Dariusz;12 - Brandenburg;;DE54;MV;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:30;;NEIN;;JA;4306286006436;QCBDR+1DE636485;QCBDR<1DE636485066065;Erik Listemann;;;;;;;SdS;1;MH
aktiv;;Grocery;Metro Gastro;Metro;;;;50033767;50033821;50033767;Metro Gastro;BKZ 80457;Gewerbestraße;17291;Prenzlau;MartaR;12 - Brandenburg;;DE53;;;;Ja;06:21:00;48er;EDI;;X;01;;;X;;;Nein;Nein;;;;no;;;;;;;07:00 - 14:00 - Fr. 07:00 - 11:00;;NEIN;;JA;4306286006450;QCBDR+1DE636485;QCBDR<1DE636485256388;Erik Listemann;;;;;;;CK;1;MK
aktiv;;Grocery;Metro Gastro;Metro;;;;50035340;50033821;50035340;Metro Gastro;BKZ 80297;Bleicherstr. 51;88212;Ravensburg;Dariusz;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;06:30 - 13:00 - Fr. 06:30 - 12:00;;;;JA;4306286006290;QCBDR+1DE636485;QCBDR<1DE636485662117;Erik Listemann;;;;;;;CK;1;CB
aktiv;;Grocery;Metro Gastro;Metro;;;;50034980;50033821;50034980;Metro Gastro;BKZ 80075;Oststr. 53;7407;Rudolstadt;Dariusz;16 - Thüringen;;DE30;DE57;;;Ja;06:21:00;48er;EDI;;X;01;X;;;;;Nein;Nein;;;;no;;;;;;;06:00 - 14:00;;JA;;JA;4306286006078;QCBDR+1DE636485;QCBDR<1DE636485983546;Erik Listemann;;;;;;;MH;1;MR
aktiv;;Grocery;Metro Gastro;Metro;;;;50035237;50033821;50035237;Metro Gastro;BKZ 80198;Im Alber 7;73084;Salach;Waleria;08 - Baden-Württemberg;;DE30;DE59;;;Ja;06:21:00;48er;EDI;;X;01;;;;X;;Nein;Nein;;;;no;;;;;;;07:00 - 12:00 13:00 - 15:00;;JA;;JA;4306286006191;QCBDR+1DE636485;QCBDR<1DE636485678164;Erik Listemann;;;;;;;CK;1;MR
